41735413 , 60000 , 31 , 5 , 10
36217072 , 85000 , 26 , 3 , 3
22071004 , 45000 , 20 , 5 , 9
31885540 , 80000 , 14 , 3 , 6
45835660 , 90000 , 21 , 3 , 6
28812951 , 65000 , 7 , 5 , 10
22799012 , 45000 , 35 , 5 , 9
29664225 , 60000 , 6 , 5 , 9
33152418 , 75000 , 25 , 6 , 16
28419412 , 65000 , 27 , 5 , 9
37127577 , 85000 , 27 , 3 , 3
30503086 , 70000 , 37 , 4 , 8
37836950 , 85000 , 18 , 3 , 3
30941253 , 70000 , 25 , 4 , 8
28025812 , 65000 , 35 , 5 , 10
21622553 , 50000 , 27 , 4 , 7
29554224 , 70000 , 40 , 4 , 8
37819607 , 85000 , 16 , 3 , 3
29275440 , 65000 , 17 , 5 , 10
51444831 , 85000 , 31 , 3 , 3
29259634 , 60000 , 7 , 5 , 10
35657501 , 75000 , 6 , 6 , 12
20214514 , 50000 , 19 , 3 , 7
29261279 , 65000 , 30 , 5 , 9
38003332 , 90000 , 15 , 3 , 6
20242324 , 50000 , 11 , 3 , 7
19421963 , 45000 , 22 , 5 , 9
29821100 , 70000 , 33 , 4 , 8
36164810 , 85000 , 32 , 3 , 3
20575794 , 45000 , 33 , 5 , 10
40786420 , 95000 , 30 , 4 , 8
29691282 , 65000 , 28 , 5 , 9
37823884 , 85000 , 10 , 3 , 3
23932094 , 55000 , 32 , 4 , 8
24783520 , 55000 , 11 , 4 , 8
41305171 , 90000 , 10 , 3 , 6
22551965 , 45000 , 34 , 5 , 9
44106885 , 90000 , 17 , 3 , 6
28270152 , 70000 , 10 , 4 , 8
40281509 , 90000 , 8 , 3 , 6
23765063 , 55000 , 27 , 4 , 9
20797485 , 45000 , 38 , 5 , 9
30930152 , 60000 , 34 , 5 , 9
36297628 , 75000 , 37 , 5 , 14
21260812 , 50000 , 29 , 3 , 7
44294534 , 95000 , 26 , 4 , 8
45679581 , 95000 , 34 , 4 , 8
19270892 , 45000 , 26 , 5 , 9
25011079 , 55000 , 34 , 4 , 8
21175919 , 50000 , 36 , 4 , 7
39085013 , 90000 , 31 , 3 , 6
37819615 , 75000 , 40 , 5 , 14
20801363 , 45000 , 27 , 5 , 9
32886312 , 60000 , 12 , 5 , 10
24147608 , 55000 , 28 , 4 , 9
30199555 , 65000 , 12 , 5 , 10
27916551 , 65000 , 37 , 5 , 10
20291396 , 45000 , 10 , 5 , 9
24240964 , 55000 , 33 , 4 , 8
21480526 , 50000 , 12 , 4 , 7
24121325 , 55000 , 39 , 4 , 9
42234211 , 95000 , 7 , 4 , 8
39010455 , 95000 , 5 , 4 , 8
21801001 , 50000 , 34 , 4 , 7
31399138 , 70000 , 35 , 4 , 8
36074217 , 75000 , 18 , 6 , 17
27065794 , 55000 , 18 , 4 , 8
41193986 , 90000 , 6 , 3 , 6
30881901 , 70000 , 38 , 4 , 8
40278746 , 90000 , 7 , 3 , 6
35500321 , 80000 , 32 , 3 , 6
28967121 , 70000 , 23 , 4 , 8
38666497 , 90000 , 37 , 3 , 6
32810711 , 80000 , 39 , 3 , 6
41190995 , 95000 , 31 , 4 , 8
28889489 , 65000 , 31 , 5 , 9
37369343 , 85000 , 40 , 3 , 3
37574995 , 85000 , 11 , 3 , 3
36506191 , 75000 , 15 , 6 , 16
33160492 , 80000 , 36 , 3 , 6
28550660 , 65000 , 9 , 5 , 9
40460551 , 95000 , 38 , 4 , 8
31919809 , 60000 , 17 , 5 , 10
41002930 , 95000 , 35 , 4 , 8
32256833 , 60000 , 28 , 5 , 9
33922746 , 75000 , 19 , 6 , 17
34232248 , 60000 , 38 , 5 , 10
32970620 , 60000 , 5 , 5 , 10
31964227 , 70000 , 39 , 4 , 8
26320379 , 55000 , 36 , 4 , 8
37689988 , 85000 , 21 , 3 , 3
25534103 , 55000 , 16 , 4 , 8
35174262 , 75000 , 39 , 6 , 16
20006490 , 50000 , 10 , 4 , 7
20607567 , 50000 , 6 , 3 , 7
25185261 , 55000 , 29 , 4 , 8
32634217 , 60000 , 33 , 5 , 9
20555956 , 45000 , 19 , 5 , 10
21597873 , 50000 , 13 , 4 , 7
25135842 , 55000 , 24 , 4 , 9
30915141 , 70000 , 20 , 4 , 8
37099649 , 85000 , 29 , 3 , 3
43948726 , 85000 , 39 , 3 , 3
29831147 , 65000 , 38 , 5 , 9
26267030 , 55000 , 26 , 5 , 9
29298590 , 65000 , 13 , 5 , 10
37024686 , 75000 , 30 , 6 , 17
37911231 , 80000 , 19 , 3 , 6
24037555 , 55000 , 12 , 4 , 8
20471614 , 45000 , 5 , 5 , 10
35601392 , 85000 , 12 , 3 , 3
27675827 , 65000 , 20 , 5 , 10
20345067 , 45000 , 8 , 5 , 9
21320746 , 45000 , 13 , 5 , 10
25753840 , 55000 , 21 , 4 , 8
25112175 , 55000 , 8 , 4 , 8
27439437 , 70000 , 19 , 4 , 8
37974775 , 90000 , 13 , 3 , 6
30828870 , 70000 , 27 , 4 , 8
21851289 , 50000 , 16 , 4 , 7
23862151 , 55000 , 35 , 4 , 8
29000653 , 70000 , 28 , 4 , 8
20414751 , 45000 , 31 , 5 , 9
40470644 , 95000 , 22 , 4 , 8
30328562 , 70000 , 22 , 4 , 8
42252304 , 95000 , 21 , 4 , 8
21467422 , 50000 , 37 , 4 , 7
28178548 , 70000 , 14 , 4 , 8
20993064 , 45000 , 39 , 5 , 10
32233685 , 60000 , 11 , 5 , 8
40871333 , 90000 , 18 , 3 , 6
29654823 , 65000 , 8 , 5 , 10
25325564 , 55000 , 14 , 4 , 8
42890814 , 95000 , 15 , 4 , 8
36116620 , 75000 , 36 , 6 , 17
41174076 , 85000 , 25 , 3 , 3
31560648 , 70000 , 21 , 4 , 8
37618242 , 80000 , 22 , 3 , 6
21271793 , 50000 , 18 , 4 , 7
32865761 , 60000 , 32 , 5 , 9
24979375 , 55000 , 30 , 4 , 8
25944985 , 55000 , 40 , 4 , 8
39254257 , 75000 , 16 , 6 , 17
44486321 , 95000 , 6 , 4 , 8
32827019 , 70000 , 18 , 4 , 8
36440736 , 60000 , 36 , 5 , 10
37725000 , 80000 , 11 , 3 , 6
36583927 , 60000 , 40 , 5 , 10
42295681 , 90000 , 25 , 3 , 6
22418109 , 50000 , 38 , 4 , 7
32874470 , 80000 , 29 , 3 , 6
32996240 , 60000 , 27 , 5 , 10
28376657 , 65000 , 18 , 5 , 10
