500318373 , 60000 , 31 , 24 , 24
856949152 , 85000 , 26 , 23 , 23
297892855 , 45000 , 20 , 24 , 24
828752467 , 80000 , 14 , 24 , 24
949386091 , 90000 , 21 , 24 , 24
565341960 , 65000 , 7 , 20 , 25
760490213 , 75000 , 25 , 23 , 24
592981725 , 65000 , 27 , 24 , 24
896985505 , 85000 , 27 , 24 , 24
659580425 , 70000 , 37 , 24 , 24
887553188 , 85000 , 18 , 24 , 24
671947518 , 70000 , 25 , 24 , 24
576514973 , 65000 , 35 , 17 , 26
388258654 , 50000 , 27 , 24 , 24
659908322 , 70000 , 40 , 24 , 24
873407265 , 85000 , 16 , 24 , 24
841089148 , 85000 , 31 , 24 , 24
494398595 , 60000 , 7 , 24 , 24
724681415 , 75000 , 6 , 24 , 24
372036970 , 50000 , 19 , 24 , 24
557833997 , 65000 , 30 , 24 , 24
931793542 , 90000 , 15 , 24 , 24
361419905 , 50000 , 11 , 24 , 24
313821654 , 45000 , 22 , 21 , 25
654878732 , 70000 , 33 , 24 , 24
955933067 , 85000 , 32 , 24 , 24
366417387 , 45000 , 33 , 1 , 1
1182067903 , 95000 , 30 , 1 , 1
671745981 , 65000 , 28 , 16 , 24
514428435 , 55000 , 32 , 21 , 24
1109767014 , 90000 , 10 , 21 , 25
323169166 , 45000 , 34 , 24 , 24
978470688 , 90000 , 17 , 24 , 24
668583191 , 70000 , 10 , 24 , 24
457429748 , 55000 , 27 , 24 , 24
341863676 , 45000 , 38 , 24 , 24
521989402 , 60000 , 34 , 20 , 25
750607366 , 75000 , 37 , 19 , 24
412537522 , 50000 , 29 , 24 , 24
1196904375 , 95000 , 26 , 23 , 24
1144893165 , 95000 , 34 , 21 , 24
334356461 , 45000 , 26 , 24 , 24
448944580 , 55000 , 34 , 21 , 25
392340846 , 50000 , 36 , 20 , 21
964683147 , 90000 , 31 , 24 , 24
710224264 , 75000 , 40 , 24 , 24
305754275 , 45000 , 27 , 24 , 24
483929954 , 60000 , 12 , 24 , 24
427914591 , 55000 , 28 , 24 , 24
619682598 , 65000 , 12 , 22 , 24
640976209 , 65000 , 37 , 21 , 25
441708596 , 55000 , 33 , 24 , 24
349784888 , 50000 , 12 , 24 , 24
453947658 , 55000 , 39 , 24 , 24
1103727710 , 95000 , 7 , 24 , 24
368869672 , 50000 , 34 , 24 , 24
683844913 , 70000 , 35 , 20 , 22
781153720 , 75000 , 18 , 24 , 24
443981732 , 55000 , 18 , 24 , 24
992590600 , 90000 , 6 , 21 , 24
680757421 , 70000 , 38 , 22 , 23
1100043178 , 90000 , 7 , 24 , 24
692661160 , 70000 , 23 , 23 , 24
1022769779 , 90000 , 37 , 24 , 24
811464135 , 80000 , 39 , 24 , 24
1119154821 , 95000 , 31 , 19 , 23
681332144 , 65000 , 31 , 20 , 25
956598798 , 85000 , 40 , 20 , 23
984170429 , 85000 , 11 , 24 , 24
744559263 , 75000 , 15 , 24 , 24
825177088 , 80000 , 36 , 21 , 25
580646548 , 65000 , 9 , 24 , 24
1042310683 , 95000 , 38 , 24 , 24
484403329 , 60000 , 17 , 24 , 24
1038697594 , 95000 , 35 , 24 , 24
490647707 , 60000 , 28 , 24 , 24
719725192 , 75000 , 19 , 24 , 24
500407028 , 60000 , 38 , 24 , 24
524766559 , 60000 , 5 , 21 , 24
662719437 , 70000 , 39 , 24 , 24
451938496 , 55000 , 36 , 24 , 24
883362727 , 85000 , 21 , 24 , 24
441985254 , 55000 , 16 , 24 , 24
708844785 , 75000 , 39 , 24 , 24
320078210 , 50000 , 10 , 24 , 24
347438735 , 50000 , 6 , 24 , 24
423542545 , 55000 , 29 , 24 , 24
495551000 , 60000 , 33 , 24 , 24
289549834 , 45000 , 19 , 24 , 24
409568810 , 55000 , 24 , 24 , 24
658580283 , 70000 , 20 , 24 , 24
869692418 , 85000 , 29 , 23 , 24
889348828 , 85000 , 39 , 24 , 24
543958567 , 65000 , 38 , 24 , 24
430006424 , 55000 , 26 , 24 , 24
554156523 , 65000 , 13 , 24 , 24
705609679 , 75000 , 30 , 25 , 25
750930974 , 80000 , 19 , 23 , 23
429686503 , 55000 , 12 , 24 , 24
290583243 , 45000 , 5 , 24 , 24
883576894 , 85000 , 12 , 24 , 24
570438340 , 65000 , 20 , 24 , 24
268483522 , 45000 , 8 , 21 , 24
304465502 , 45000 , 13 , 24 , 24
401582918 , 55000 , 21 , 24 , 24
410249115 , 55000 , 8 , 24 , 24
665999254 , 70000 , 19 , 24 , 24
919981657 , 90000 , 13 , 24 , 24
365204848 , 50000 , 16 , 24 , 24
453900974 , 55000 , 35 , 24 , 24
664383731 , 70000 , 28 , 24 , 24
317730917 , 45000 , 31 , 24 , 24
1109330826 , 95000 , 22 , 24 , 24
665908890 , 70000 , 22 , 24 , 24
1140202326 , 95000 , 21 , 22 , 24
384171076 , 50000 , 37 , 25 , 25
667895709 , 70000 , 14 , 24 , 24
348479976 , 45000 , 39 , 22 , 24
492016036 , 60000 , 11 , 24 , 24
1041243239 , 90000 , 18 , 21 , 24
570020698 , 65000 , 8 , 25 , 25
432961685 , 55000 , 14 , 24 , 24
1089618714 , 95000 , 15 , 21 , 25
776782502 , 75000 , 36 , 21 , 25
895757087 , 85000 , 25 , 24 , 24
618771040 , 70000 , 21 , 24 , 24
821520407 , 80000 , 22 , 24 , 24
365612733 , 50000 , 18 , 24 , 24
487224028 , 60000 , 32 , 24 , 24
425260304 , 55000 , 30 , 24 , 24
424113160 , 55000 , 40 , 24 , 24
717200915 , 75000 , 16 , 24 , 24
618554601 , 70000 , 18 , 24 , 24
784554258 , 80000 , 11 , 24 , 24
492468555 , 60000 , 40 , 23 , 23
976697345 , 90000 , 25 , 24 , 24
355030763 , 50000 , 38 , 24 , 24
784462824 , 80000 , 29 , 24 , 24
487034229 , 60000 , 27 , 24 , 24
581550539 , 65000 , 18 , 24 , 24
302147804 , 45000 , 16 , 24 , 24
716401995 , 75000 , 21 , 24 , 24
559728409 , 65000 , 16 , 24 , 24
859155894 , 85000 , 28 , 24 , 24
1037045580 , 95000 , 33 , 24 , 24
936231358 , 90000 , 29 , 24 , 24
1034268802 , 95000 , 32 , 24 , 24
691755163 , 75000 , 8 , 24 , 24
1059186185 , 95000 , 36 , 24 , 24
336838261 , 50000 , 32 , 24 , 24
794684205 , 80000 , 34 , 24 , 24
326742075 , 45000 , 17 , 23 , 24
328101601 , 45000 , 9 , 24 , 24
367933837 , 50000 , 21 , 24 , 24
485704561 , 60000 , 15 , 24 , 24
806134188 , 80000 , 21 , 24 , 24
556654250 , 65000 , 26 , 24 , 24
761220957 , 75000 , 20 , 24 , 24
815308532 , 75000 , 38 , 1 , 1
904300305 , 80000 , 12 , 20 , 25
972385091 , 90000 , 27 , 24 , 24
874536916 , 85000 , 14 , 24 , 24
889009521 , 85000 , 19 , 20 , 25
804243726 , 80000 , 26 , 24 , 24
1055157645 , 95000 , 11 , 24 , 24
567013209 , 65000 , 14 , 24 , 24
969174470 , 90000 , 12 , 24 , 24
838879584 , 80000 , 31 , 24 , 24
852108162 , 80000 , 15 , 23 , 23
1039644047 , 90000 , 35 , 24 , 24
387917001 , 50000 , 23 , 24 , 24
890686691 , 85000 , 37 , 24 , 24
681197022 , 70000 , 15 , 23 , 24
545883184 , 60000 , 13 , 22 , 24
445163998 , 55000 , 9 , 24 , 24
617283702 , 70000 , 17 , 24 , 24
367081032 , 50000 , 30 , 24 , 24
826795908 , 80000 , 25 , 24 , 24
527155954 , 60000 , 14 , 24 , 24
1133182048 , 95000 , 29 , 19 , 24
543153467 , 60000 , 22 , 21 , 25
888298768 , 80000 , 35 , 24 , 24
359235828 , 50000 , 17 , 24 , 24
539094262 , 65000 , 11 , 24 , 24
1021388951 , 90000 , 23 , 24 , 24
781673225 , 75000 , 24 , 23 , 24
618028537 , 70000 , 16 , 24 , 24
466178360 , 60000 , 30 , 24 , 24
684031685 , 70000 , 34 , 24 , 24
976141247 , 90000 , 24 , 24 , 24
966322911 , 90000 , 34 , 24 , 24
1049917412 , 95000 , 27 , 24 , 24
343305598 , 50000 , 24 , 24 , 24
862504588 , 85000 , 20 , 24 , 24
492499943 , 60000 , 37 , 24 , 24
1062082674 , 95000 , 25 , 24 , 24
602424023 , 70000 , 24 , 24 , 24
470474132 , 60000 , 35 , 24 , 24
646825788 , 70000 , 36 , 24 , 24
503743805 , 60000 , 19 , 24 , 24
319555992 , 45000 , 7 , 16 , 22
461883907 , 55000 , 22 , 23 , 24
308644794 , 45000 , 25 , 24 , 24
440481644 , 55000 , 5 , 24 , 24
980820962 , 90000 , 30 , 24 , 24
331144862 , 45000 , 29 , 23 , 23
1022585060 , 90000 , 28 , 24 , 24
1048248519 , 90000 , 36 , 23 , 24
925193195 , 80000 , 18 , 23 , 24
750878408 , 75000 , 7 , 23 , 24
673561854 , 70000 , 32 , 24 , 24
814424143 , 80000 , 30 , 24 , 24
565983014 , 65000 , 10 , 24 , 24
552109026 , 65000 , 22 , 24 , 24
541876589 , 65000 , 6 , 24 , 24
413340602 , 55000 , 15 , 24 , 24
417888734 , 55000 , 19 , 24 , 24
713118985 , 75000 , 29 , 24 , 24
554879523 , 65000 , 21 , 24 , 24
295768321 , 45000 , 15 , 24 , 24
361937385 , 50000 , 31 , 24 , 24
1026631087 , 95000 , 13 , 24 , 24
352663369 , 50000 , 40 , 24 , 24
288650441 , 45000 , 11 , 24 , 24
945627295 , 90000 , 38 , 24 , 24
433688309 , 55000 , 23 , 24 , 25
311930131 , 45000 , 21 , 24 , 24
658950060 , 70000 , 31 , 24 , 24
1054240393 , 95000 , 40 , 24 , 24
501359515 , 60000 , 18 , 24 , 24
427990828 , 55000 , 38 , 24 , 24
657994062 , 70000 , 7 , 24 , 24
565455094 , 65000 , 15 , 24 , 24
553845490 , 65000 , 19 , 24 , 24
485373823 , 60000 , 20 , 24 , 24
717124835 , 75000 , 11 , 24 , 24
1024902943 , 95000 , 37 , 24 , 24
724871954 , 75000 , 28 , 24 , 24
704561155 , 75000 , 23 , 24 , 24
574782980 , 65000 , 23 , 24 , 24
494701764 , 60000 , 26 , 24 , 24
293007254 , 45000 , 36 , 24 , 24
1037264852 , 95000 , 8 , 20 , 25
956619703 , 90000 , 39 , 24 , 24
1046460729 , 95000 , 19 , 24 , 24
799074483 , 80000 , 6 , 23 , 24
921941528 , 90000 , 22 , 24 , 24
506922702 , 60000 , 39 , 24 , 24
425088566 , 55000 , 10 , 24 , 24
779602862 , 80000 , 28 , 24 , 24
869879047 , 85000 , 38 , 24 , 24
436466780 , 55000 , 37 , 24 , 24
360725945 , 50000 , 35 , 17 , 22
343756451 , 45000 , 14 , 24 , 24
877707280 , 85000 , 30 , 24 , 24
426761562 , 55000 , 17 , 24 , 24
377248882 , 50000 , 9 , 24 , 24
575491450 , 65000 , 29 , 24 , 24
1047996766 , 95000 , 14 , 24 , 24
488704451 , 60000 , 21 , 24 , 24
384112269 , 55000 , 6 , 24 , 24
884765225 , 85000 , 35 , 24 , 24
940043142 , 90000 , 40 , 24 , 24
927843325 , 90000 , 32 , 24 , 24
303876869 , 45000 , 37 , 25 , 25
503527023 , 60000 , 25 , 24 , 24
297206961 , 45000 , 30 , 24 , 24
689057879 , 75000 , 12 , 24 , 24
813238610 , 80000 , 40 , 24 , 24
708649609 , 75000 , 14 , 24 , 24
1016572812 , 95000 , 23 , 24 , 24
644216314 , 70000 , 11 , 24 , 24
798785091 , 80000 , 8 , 24 , 24
579329703 , 70000 , 9 , 24 , 24
863378455 , 85000 , 13 , 24 , 24
874877629 , 85000 , 24 , 24 , 24
402662186 , 55000 , 13 , 24 , 24
705882636 , 75000 , 22 , 24 , 24
447318356 , 60000 , 9 , 24 , 24
754092535 , 80000 , 5 , 24 , 24
791721232 , 80000 , 13 , 24 , 24
883371631 , 85000 , 33 , 24 , 24
646067928 , 70000 , 30 , 24 , 24
492343716 , 60000 , 16 , 24 , 24
705141240 , 75000 , 34 , 24 , 24
997964110 , 95000 , 20 , 24 , 24
337349902 , 50000 , 28 , 24 , 24
1014322244 , 95000 , 9 , 24 , 24
338694513 , 50000 , 14 , 24 , 24
640535922 , 70000 , 29 , 24 , 24
958733351 , 90000 , 26 , 24 , 24
416093620 , 55000 , 25 , 24 , 24
363715259 , 50000 , 25 , 24 , 24
939238043 , 90000 , 16 , 24 , 24
691926243 , 75000 , 33 , 24 , 24
860335635 , 85000 , 34 , 24 , 24
793454445 , 80000 , 24 , 24 , 24
565710497 , 65000 , 33 , 24 , 24
432383309 , 55000 , 31 , 24 , 24
1033821543 , 95000 , 10 , 24 , 24
560370589 , 65000 , 5 , 24 , 24
723816075 , 75000 , 13 , 24 , 25
580293389 , 65000 , 36 , 24 , 24
576930611 , 65000 , 34 , 24 , 24
942965207 , 90000 , 20 , 24 , 24
490737751 , 60000 , 24 , 24 , 24
307929240 , 45000 , 40 , 24 , 24
778204795 , 80000 , 17 , 24 , 24
296770564 , 45000 , 12 , 24 , 24
362441902 , 50000 , 20 , 24 , 24
889783967 , 85000 , 23 , 24 , 24
583427617 , 65000 , 32 , 24 , 24
521343593 , 65000 , 39 , 24 , 24
373183920 , 50000 , 26 , 24 , 24
870475170 , 85000 , 9 , 24 , 24
792463761 , 80000 , 33 , 24 , 24
843490330 , 85000 , 15 , 24 , 24
699751616 , 75000 , 35 , 24 , 24
342130782 , 50000 , 22 , 24 , 24
927289865 , 90000 , 9 , 24 , 24
731280390 , 75000 , 17 , 24 , 24
697701771 , 75000 , 26 , 24 , 24
971379627 , 90000 , 33 , 24 , 24
882885699 , 85000 , 36 , 24 , 24
924744236 , 90000 , 11 , 23 , 24
290783620 , 45000 , 24 , 24 , 24
638018175 , 70000 , 12 , 24 , 24
800414101 , 80000 , 16 , 24 , 24
1011623461 , 95000 , 12 , 24 , 24
487881641 , 60000 , 29 , 24 , 24
1004481357 , 95000 , 28 , 24 , 24
927027396 , 90000 , 19 , 24 , 24
583358118 , 70000 , 13 , 24 , 24
951892354 , 90000 , 14 , 24 , 24
797134207 , 80000 , 23 , 21 , 25
283777337 , 45000 , 28 , 24 , 24
780442764 , 80000 , 37 , 24 , 24
416891260 , 55000 , 20 , 24 , 24
584766812 , 65000 , 40 , 24 , 24
724012113 , 75000 , 27 , 21 , 25
307800239 , 45000 , 23 , 24 , 24
512977653 , 60000 , 23 , 24 , 24
336233777 , 50000 , 15 , 24 , 24
347027771 , 50000 , 8 , 24 , 24
378874431 , 50000 , 5 , 24 , 24
1055672951 , 95000 , 39 , 24 , 24
770986801 , 80000 , 27 , 24 , 24
767173857 , 80000 , 7 , 24 , 24
374734649 , 50000 , 33 , 24 , 24
552204739 , 65000 , 24 , 24 , 24
808948185 , 80000 , 38 , 24 , 24
1069074639 , 95000 , 16 , 24 , 24
301538649 , 45000 , 32 , 24 , 24
853536828 , 85000 , 17 , 24 , 24
492372005 , 60000 , 10 , 24 , 24
1069768351 , 95000 , 18 , 23 , 24
869188395 , 85000 , 22 , 24 , 24
337287662 , 45000 , 18 , 24 , 24
364064726 , 50000 , 39 , 24 , 24
712510391 , 75000 , 31 , 24 , 24
722058001 , 75000 , 32 , 24 , 24
