36508880 , 60000 , 31 , 5 , 24
37502789 , 85000 , 26 , 5 , 24
16357068 , 45000 , 20 , 5 , 24
32936090 , 80000 , 14 , 5 , 24
33700765 , 90000 , 21 , 5 , 24
24063759 , 65000 , 7 , 5 , 24
16801699 , 45000 , 35 , 5 , 24
23388107 , 60000 , 6 , 5 , 24
27305133 , 75000 , 25 , 5 , 24
24539300 , 65000 , 27 , 5 , 24
31163473 , 85000 , 27 , 5 , 24
27063290 , 70000 , 37 , 5 , 24
36245755 , 85000 , 18 , 5 , 24
25588779 , 70000 , 25 , 5 , 24
24753230 , 65000 , 35 , 5 , 24
21643168 , 50000 , 27 , 5 , 24
30734368 , 70000 , 40 , 5 , 24
30918585 , 85000 , 16 , 5 , 24
24459995 , 65000 , 17 , 5 , 24
30751547 , 85000 , 31 , 5 , 24
22946222 , 60000 , 7 , 5 , 24
30771322 , 75000 , 6 , 5 , 24
21589996 , 50000 , 19 , 5 , 24
24077006 , 65000 , 30 , 5 , 24
34785998 , 90000 , 15 , 5 , 24
17814389 , 50000 , 11 , 5 , 24
16945725 , 45000 , 22 , 5 , 24
25529780 , 70000 , 33 , 5 , 24
34345160 , 85000 , 32 , 5 , 24
16462846 , 45000 , 33 , 5 , 24
37860975 , 95000 , 30 , 5 , 24
23559468 , 65000 , 28 , 5 , 24
32094457 , 85000 , 10 , 5 , 24
20040374 , 55000 , 32 , 5 , 24
19966275 , 55000 , 11 , 5 , 24
32102682 , 90000 , 10 , 5 , 24
16285559 , 45000 , 34 , 5 , 24
33683284 , 90000 , 17 , 5 , 24
25746963 , 70000 , 10 , 5 , 24
33029589 , 90000 , 8 , 5 , 24
20886171 , 55000 , 27 , 5 , 24
17155769 , 45000 , 38 , 5 , 24
22821259 , 60000 , 34 , 5 , 24
27466921 , 75000 , 37 , 5 , 24
18151833 , 50000 , 29 , 5 , 24
35866346 , 95000 , 26 , 5 , 24
36253865 , 95000 , 34 , 5 , 24
18330696 , 45000 , 26 , 5 , 24
23125256 , 55000 , 34 , 5 , 24
21539250 , 50000 , 36 , 5 , 24
39634711 , 90000 , 31 , 5 , 24
32301760 , 75000 , 40 , 5 , 24
19126248 , 45000 , 27 , 5 , 24
26214621 , 60000 , 12 , 5 , 24
23579192 , 55000 , 28 , 5 , 24
27430471 , 65000 , 12 , 5 , 24
23784430 , 65000 , 37 , 5 , 24
15836870 , 45000 , 10 , 5 , 24
20993638 , 55000 , 33 , 5 , 24
18423999 , 50000 , 12 , 5 , 24
20485326 , 55000 , 39 , 5 , 24
40346480 , 95000 , 7 , 5 , 24
33552558 , 95000 , 5 , 5 , 24
18266448 , 50000 , 34 , 5 , 24
